LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,Day_of_week,Month,DA_LMP_PGE_NP15
31233,13162,14943,2840,10.63,10.58,1,8,99.83
28849,12197,13761,2609,10.63,10.58,1,8,85.77
27229,11550,12861,2544,10.63,10.58,0,8,84.55
25979,11132,12165,2415,10.63,10.58,0,8,78.34
25344,11107,11671,2302,10.63,10.58,0,8,76.56
24794,10973,11318,2239,10.63,10.58,0,8,76.15
24895,11011,11376,2244,10.63,10.58,0,8,78.48
25560,11252,11738,2304,10.63,10.58,0,8,84.8
26895,11914,12321,2391,10.63,10.58,0,8,102.03
28426,12280,13383,2488,10.63,10.58,0,8,89.69
29720,12180,14666,2593,10.63,10.58,0,8,77.81
30417,11834,15576,2717,10.63,10.58,0,8,77.17
31147,11742,16385,2723,10.63,10.58,0,8,78.17
32106,11757,17337,2707,10.63,10.58,0,8,79.49
33155,11908,18206,2735,10.63,10.58,0,8,83.69
34854,12407,19239,2894,10.63,10.58,0,8,91.85
36662,13139,20101,3097,10.63,10.58,0,8,94.35
38092,13924,20535,3308,10.63,10.58,0,8,94.9
39077,14681,20623,3453,10.63,10.58,0,8,106.73
39839,15508,20419,3592,10.63,10.58,0,8,122.45
39596,16006,19706,3565,10.63,10.58,0,8,143.12
38584,15912,18852,3499,10.63,10.58,0,8,173.59
37637,15552,18268,3506,10.63,10.58,0,8,141.02
35802,14863,17306,3332,10.63,10.58,0,8,128.01
33244,13930,15939,3089,10.63,10.58,0,8,105.04
30821,13085,14629,2829,10.63,10.58,0,8,90.62
28742,12316,13483,2669,10.45,11.23,0,8,79.39
27263,11769,12688,2533,10.45,11.23,0,8,75.99
26469,11552,12205,2445,10.45,11.23,0,8,75.15
26074,11521,11882,2404,10.45,11.23,0,8,72.84
25994,11386,11907,2433,10.45,11.23,0,8,75.57
26779,11782,12299,2428,10.45,11.23,0,8,78.49
28163,12345,12990,2556,10.45,11.23,0,8,101.81
29764,12601,14137,2749,10.45,11.23,0,8,84.84
31252,12630,15382,2955,10.45,11.23,0,8,74.58
31612,12335,16080,2904,10.45,11.23,0,8,75.18
32206,12071,16907,2922,10.45,11.23,0,8,74.49
32999,12033,17795,2853,10.45,11.23,0,8,73.26
34250,12216,18800,2912,10.45,11.23,0,8,76.65
35658,12690,19662,2986,10.45,11.23,0,8,78.91
37311,13241,20605,3142,10.45,11.23,0,8,83.28
38907,13966,21235,3386,10.45,11.23,0,8,90.46
39683,14743,21021,3601,10.45,11.23,0,8,93.06
40396,15446,20812,3822,10.45,11.23,0,8,107.69
40123,15902,20013,3893,10.45,11.23,0,8,121.5
39028,15849,19027,3840,10.45,11.23,0,8,154
37910,15503,18313,3786,10.45,11.23,0,8,125.71
36073,14853,17323,3598,10.45,11.23,0,8,119.38
33425,13908,15961,3273,10.45,11.23,0,8,93.44
30843,12940,14603,3023,10.45,11.23,0,8,87.64
28871,12207,13536,2857,10.58,12.02,0,8,87.22
27353,11679,12695,2711,10.58,12.02,0,8,80.96
26298,11368,12074,2589,10.58,12.02,0,8,79.79
25674,11145,11770,2493,10.58,12.02,0,8,79.3
25875,11286,11837,2485,10.58,12.02,0,8,80.86
26815,11751,12253,2541,10.58,12.02,0,8,85.49
28034,12261,12800,2701,10.58,12.02,0,8,98.55
29508,12533,13864,2834,10.58,12.02,0,8,82.05
31104,12677,15174,2963,10.58,12.02,0,8,75.49
31925,12377,16236,2998,10.58,12.02,0,8,73.33
32602,12019,17274,2987,10.58,12.02,0,8,74.32
33443,11858,18253,3003,10.58,12.02,0,8,72.42
34574,11918,19222,3098,10.58,12.02,0,8,75.34
36145,12424,20146,3234,10.58,12.02,0,8,77.15
37868,13223,20931,3374,10.58,12.02,0,8,81.09
39171,14006,21311,3517,10.58,12.02,0,8,88.65
40434,14997,21429,3679,10.58,12.02,0,8,85.64
41048,15759,21094,3858,10.58,12.02,0,8,97.45
40697,16214,20246,3898,10.58,12.02,0,8,108.25
39469,16108,19224,3816,10.58,12.02,0,8,132.6
38046,15673,18385,3675,10.58,12.02,0,8,122.34
36074,14973,17328,3473,10.58,12.02,0,8,113.08
33419,13968,15997,3167,10.58,12.02,0,8,98.14
30754,12986,14588,2902,10.58,12.02,0,8,89.65
28844,12320,13492,2760,10.6,11.25,0,8,85.13
27466,11787,12749,2662,10.6,11.25,0,8,79.35
26487,11438,12115,2668,10.6,11.25,0,8,78.19
25891,11448,11712,2467,10.6,11.25,0,8,77.57
25763,11508,11599,2393,10.6,11.25,0,8,77.58
26370,11729,11934,2441,10.6,11.25,0,8,80.89
27567,12281,12472,2539,10.6,11.25,0,8,96.1
29139,12596,13590,2659,10.6,11.25,0,8,78.11
30862,12895,14986,2698,10.6,11.25,0,8,76.16
31666,12825,15869,2680,10.6,11.25,0,8,73.66
32042,12218,16780,2752,10.6,11.25,0,8,74.84
32951,12010,17770,2865,10.6,11.25,0,8,74.36
34297,12270,18707,2989,10.6,11.25,0,8,80.12
35900,12848,19631,3092,10.6,11.25,0,8,84.51
37785,13571,20630,3249,10.6,11.25,0,8,87.99
39239,14323,21110,3453,10.6,11.25,0,8,93.64
40362,15164,21186,3656,10.6,11.25,0,8,92.45
41001,15870,20959,3816,10.6,11.25,0,8,102.13
40385,16232,19976,3826,10.6,11.25,0,8,123.84
38976,16074,18847,3717,10.6,11.25,0,8,152.96
37587,15636,18051,3586,10.6,11.25,0,8,128.7
35498,14858,16914,3413,10.6,11.25,0,8,115.18
32697,13843,15422,3130,10.6,11.25,0,8,104.62
30132,12927,14034,2875,10.6,11.25,0,8,88.51
28142,12149,12992,2716,11.15,12.67,0,8,90.18
26772,11675,12230,2582,11.15,12.67,0,8,84.91
25900,11374,11716,2524,11.15,12.67,0,8,84.38
25361,11239,11326,2502,11.15,12.67,0,8,84.49
25287,11279,11339,2376,11.15,12.67,0,8,84.44
26028,11697,11612,2431,11.15,12.67,0,8,88.72
27222,12214,12182,2555,11.15,12.67,0,8,98.41
28676,12411,13222,2767,11.15,12.67,0,8,85.53
29988,12372,14447,2885,11.15,12.67,0,8,78.06
30549,12178,15161,2919,11.15,12.67,0,8,77.67
30984,11963,15942,2780,11.15,12.67,0,8,74.69
31771,11753,16915,2796,11.15,12.67,0,8,73.25
33278,12065,18035,2863,11.15,12.67,0,8,82.95
34992,12548,19067,3050,11.15,12.67,0,8,85.83
36690,13163,19924,3267,11.15,12.67,0,8,84.48
38390,13980,20585,3477,11.15,12.67,0,8,94.3
39534,14821,20899,3471,11.15,12.67,0,8,94.56
40085,15551,20629,3581,11.15,12.67,0,8,96.86
39589,15956,19713,3601,11.15,12.67,0,8,117.17
38341,15817,18616,3596,11.15,12.67,0,8,137.47
36892,15319,17747,3522,11.15,12.67,0,8,115.67
34991,14591,16718,3386,11.15,12.67,0,8,109.93
32640,13660,15506,3189,11.15,12.67,0,8,111.25
30397,12780,14346,2993,11.15,12.67,0,8,100.5
28678,12132,13369,2903,11.4,11.87,1,8,86.71
27062,11574,12558,2657,11.4,11.87,1,8,85.49
25879,11124,11925,2552,11.4,11.87,1,8,83.78
25064,10852,11489,2458,11.4,11.87,1,8,82.75
24741,10754,11286,2435,11.4,11.87,1,8,82.74
24833,10848,11296,2424,11.4,11.87,1,8,85.2
25160,11071,11357,2465,11.4,11.87,1,8,92.32
26203,11364,12005,2565,11.4,11.87,1,8,79.81
27627,11519,13151,2683,11.4,11.87,1,8,69.31
27941,11019,13978,2665,11.4,11.87,1,8,66.87
28621,10660,14977,2701,11.4,11.87,1,8,68.67
29354,10454,16009,2604,11.4,11.87,1,8,72.64
30682,10655,17048,2688,11.4,11.87,1,8,77.98
32570,11312,18087,2877,11.4,11.87,1,8,82.1
34308,12114,18944,2955,11.4,11.87,1,8,83.52
35931,13170,19305,3160,11.4,11.87,1,8,86.75
37122,14187,19344,3292,11.4,11.87,1,8,86.79
38282,15041,19454,3486,11.4,11.87,1,8,94.43
38479,15630,18960,3590,11.4,11.87,1,8,109.7
37293,15453,17994,3551,11.4,11.87,1,8,137.24
35903,14931,17214,3468,11.4,11.87,1,8,109.86
34084,14185,16300,3315,11.4,11.87,1,8,103.94
31753,13281,15115,3079,11.4,11.87,1,8,94.67
29504,12415,13962,2854,11.4,11.87,1,8,88.72
27887,11830,13083,2706,11.4,11.87,1,8,94.02
26308,11233,12237,2573,11.4,11.87,1,8,84.76
25082,10745,11599,2475,11.4,11.87,1,8,84.81
24449,10516,11249,2422,11.4,11.87,1,8,84.45
23917,10385,10911,2359,11.4,11.87,1,8,85.82
23754,10449,10734,2308,11.4,11.87,1,8,83.27
23858,10600,10677,2317,11.4,11.87,1,8,86.28
25033,11080,11252,2434,11.4,11.87,1,8,78.59
25718,10804,12166,2471,11.4,11.87,1,8,66.07
26033,10378,12908,2460,11.4,11.87,1,8,63.89
26953,10123,14078,2458,11.4,11.87,1,8,67.55
28003,10046,15263,2393,11.4,11.87,1,8,73.88
29385,10262,16366,2450,11.4,11.87,1,8,78.55
31409,11052,17406,2638,11.4,11.87,1,8,82.66
33763,12235,18320,2891,11.4,11.87,1,8,85.24
35606,13327,18862,3096,11.4,11.87,1,8,86.38
37198,14467,19078,3329,11.4,11.87,1,8,95.64
38715,15571,19220,3599,11.4,11.87,1,8,101.85
39007,16233,18774,3678,11.4,11.87,1,8,125.01
37877,16107,17842,3611,11.4,11.87,1,8,152.59
36306,15512,16963,3520,11.4,11.87,1,8,126.28
34266,14606,15990,3373,11.4,11.87,1,8,116.61
31694,13444,14784,3178,11.4,11.87,1,8,97.62
29100,12406,13483,2931,11.4,11.87,1,8,88.92
27338,11791,12539,2733,11.4,11.87,0,8,100.59
26009,11306,11864,2568,11.4,11.87,0,8,88.7
25285,11113,11439,2466,11.4,11.87,0,8,87.02
24974,11104,11181,2424,11.4,11.87,0,8,87.37
24963,10969,11286,2443,11.4,11.87,0,8,87.66
25815,11310,11686,2552,11.4,11.87,0,8,93.68
27255,11986,12311,2689,11.4,11.87,0,8,113.22
28764,12400,13315,2775,11.4,11.87,0,8,91.81
30209,12614,14534,2780,11.4,11.87,0,8,83.32
30878,12454,15362,2774,11.4,11.87,0,8,79.81
31683,12437,16142,2808,11.4,11.87,0,8,82.98
32925,12758,17022,2841,11.4,11.87,0,8,85.61
34797,13478,18092,2914,11.4,11.87,0,8,93.55
36770,14420,19003,3026,11.4,11.87,0,8,102.51
39009,15442,20049,3194,11.4,11.87,0,8,109.64
41092,16577,20783,3409,11.4,11.87,0,8,122.29
42474,17555,21039,3568,11.4,11.87,0,8,131.15
43301,18399,20864,3734,11.4,11.87,0,8,151.89
42647,18686,19909,3751,11.4,11.87,0,8,197.29
41024,18305,18782,3638,11.4,11.87,0,8,220.22
39241,17546,17909,3491,11.4,11.87,0,8,154.66
36740,16373,16802,3281,11.4,11.87,0,8,132.66
33539,14940,15336,2986,11.4,11.87,0,8,118.61
30761,13672,14085,2733,11.4,11.87,0,8,101.94
29001,13045,13079,2610,11.27,13.46,0,8,89.49
27666,12553,12337,2512,11.27,13.46,0,8,86.39
26835,12229,11833,2510,11.27,13.46,0,8,84.2
26198,12021,11498,2417,11.27,13.46,0,8,82.22
26103,11996,11492,2352,11.27,13.46,0,8,84.78
26607,12118,11826,2393,11.27,13.46,0,8,87.35
27889,12698,12380,2519,11.27,13.46,0,8,118.74
29328,13033,13363,2634,11.27,13.46,0,8,94.41
30764,13239,14493,2726,11.27,13.46,0,8,80.44
31550,13137,15515,2585,11.27,13.46,0,8,77.56
32763,13357,16472,2612,11.27,13.46,0,8,81.06
34361,13892,17440,2698,11.27,13.46,0,8,86.59
36355,14745,18495,2776,11.27,13.46,0,8,97.26
38963,15869,19790,2958,11.27,13.46,0,8,114.51
41303,17044,20702,3205,11.27,13.46,0,8,134.24
43211,18239,21188,3429,11.27,13.46,0,8,137.91
44479,19342,21185,3595,11.27,13.46,0,8,157.76
45060,20042,20911,3753,11.27,13.46,0,8,191.91
44135,20138,19896,3752,11.27,13.46,0,8,258.61
42689,19661,19035,3652,11.27,13.46,0,8,311.12
40934,18841,18257,3503,11.27,13.46,0,8,205.18
38443,17635,17176,3308,11.27,13.46,0,8,156.46
35172,16030,15803,3023,11.27,13.46,0,8,128.79
32306,14726,14494,2776,11.27,13.46,0,8,107.36
30592,14128,13506,2652,11.77,13.13,0,8,90.85
28923,13333,12765,2524,11.77,13.13,0,8,91.32
27906,12967,12219,2424,11.77,13.13,0,8,87.77
27473,12806,11968,2404,11.77,13.13,0,8,85.15
27488,12737,12104,2353,11.77,13.13,0,8,85.37
28164,12957,12429,2483,11.77,13.13,0,8,88.29
29482,13662,12922,2601,11.77,13.13,0,8,113.93
31218,14135,14008,2771,11.77,13.13,0,8,92.79
32746,14537,15092,2805,11.77,13.13,0,8,84.72
33731,14630,16022,2760,11.77,13.13,0,8,81.3
35123,15000,17016,2780,11.77,13.13,0,8,86.39
36364,15261,18003,2763,11.77,13.13,0,8,87.82
37696,15687,18807,2857,11.77,13.13,0,8,104.84
39343,16258,19705,3029,11.77,13.13,0,8,125.05
41027,16772,20639,3260,11.77,13.13,0,8,149.68
41901,17218,20910,3412,11.77,13.13,0,8,153.7
42272,17419,20924,3567,11.77,13.13,0,8,165.91
42597,17798,20706,3738,11.77,13.13,0,8,195.41
41763,17947,19732,3731,11.77,13.13,0,8,279.71
40481,17752,18754,3627,11.77,13.13,0,8,301.71
39026,17250,17919,3519,11.77,13.13,0,8,195.15
36896,16322,16902,3350,11.77,13.13,0,8,151.69
34039,15070,15544,3105,11.77,13.13,0,8,119.6
31360,13938,14245,2865,11.77,13.13,0,8,101.5
29473,13200,13285,2681,11.86,13.07,0,8,93.23
27968,12621,12481,2563,11.86,13.07,0,8,92.28
27021,12190,12013,2520,11.86,13.07,0,8,92.09
26526,12073,11727,2430,11.86,13.07,0,8,88.63
26543,12130,11719,2397,11.86,13.07,0,8,88.94
27327,12395,12129,2504,11.86,13.07,0,8,91.55
28731,13063,12724,2643,11.86,13.07,0,8,115.52
29980,13440,13508,2726,11.86,13.07,0,8,89.48
31311,13693,14518,2788,11.86,13.07,0,8,82.96
31975,13517,15382,2757,11.86,13.07,0,8,79.79
32483,13424,15977,2756,11.86,13.07,0,8,81.87
33427,13680,16624,2791,11.86,13.07,0,8,87.42
34896,14211,17455,2893,11.86,13.07,0,8,92.47
36708,14956,18413,2995,11.86,13.07,0,8,109.15
38445,15862,19099,3132,11.86,13.07,0,8,126.04
40018,16849,19537,3278,11.86,13.07,0,8,141.43
41117,17640,19727,3404,11.86,13.07,0,8,149.72
41566,18197,19474,3555,11.86,13.07,0,8,157.6
40848,18358,18563,3581,11.86,13.07,0,8,201.42
39389,17949,17595,3506,11.86,13.07,0,8,249.94
37848,17282,16856,3388,11.86,13.07,0,8,181.45
35729,16272,15931,3228,11.86,13.07,0,8,144.21
32945,14974,14745,2939,11.86,13.07,0,8,105.05
30359,13852,13516,2709,11.86,13.07,0,8,100.98
28564,13092,12610,2581,11.75,11.82,0,8,86.95
27043,12444,11887,2443,11.75,11.82,0,8,85.68
26111,12048,11447,2351,11.75,11.82,0,8,83.96
25513,11738,11207,2304,11.75,11.82,0,8,83.5
25620,11842,11210,2304,11.75,11.82,0,8,83.85
26366,12217,11515,2369,11.75,11.82,0,8,85.2
27754,12903,12088,2496,11.75,11.82,0,8,96.15
29320,13547,12879,2623,11.75,11.82,0,8,82.54
30555,13516,13991,2770,11.75,11.82,0,8,75.27
30944,13267,14687,2706,11.75,11.82,0,8,73.18
31563,13258,15407,2607,11.75,11.82,0,8,74.88
32365,13268,16305,2495,11.75,11.82,0,8,77.42
33973,13714,17406,2547,11.75,11.82,0,8,81.23
35572,14326,18263,2670,11.75,11.82,0,8,85.78
37360,15210,19049,2783,11.75,11.82,0,8,95.35
39086,16186,19600,2975,11.75,11.82,0,8,101.38
40314,17033,19818,3136,11.75,11.82,0,8,106.68
40811,17695,19527,3261,11.75,11.82,0,8,119.94
40014,17930,18535,3219,11.75,11.82,0,8,143.99
38493,17512,17512,3147,11.75,11.82,0,8,159.5
37070,16828,16853,3084,11.75,11.82,0,8,130.59
35136,15846,16015,2982,11.75,11.82,0,8,118.21
32734,14733,14883,2834,11.75,11.82,0,8,98.81
30442,13754,13798,2612,11.75,11.82,0,8,92.76
28799,13027,13004,2498,11.45,9.86,1,8,87.1
27199,12318,12232,2384,11.45,9.86,1,8,84.14
26039,11789,11693,2295,11.45,9.86,1,8,85.74
25241,11478,11306,2196,11.45,9.86,1,8,84.65
24965,11331,11203,2171,11.45,9.86,1,8,84.78
24993,11335,11219,2178,11.45,9.86,1,8,84.93
25295,11547,11267,2219,11.45,9.86,1,8,84.49
26396,12025,11760,2344,11.45,9.86,1,8,74.62
27874,12432,12697,2470,11.45,9.86,1,8,65.51
28382,12403,13429,2265,11.45,9.86,1,8,62.24
28644,12524,13744,2082,11.45,9.86,1,8,63.29
29311,12689,14301,2020,11.45,9.86,1,8,67.84
30521,13207,14926,2080,11.45,9.86,1,8,72.86
32036,13869,15754,2097,11.45,9.86,1,8,80.14
33543,14474,16486,2261,11.45,9.86,1,8,79.58
35414,15530,17086,2469,11.45,9.86,1,8,84.4
36891,16561,17295,2690,11.45,9.86,1,8,86.57
37914,17384,17281,2900,11.45,9.86,1,8,97.17
37756,17753,16664,2992,11.45,9.86,1,8,115.64
36536,17339,15866,2988,11.45,9.86,1,8,131.02
35168,16594,15288,2962,11.45,9.86,1,8,109.96
33448,15653,14610,2879,11.45,9.86,1,8,101.99
31215,14492,13699,2733,11.45,9.86,1,8,90.81
29060,13413,12783,2579,11.45,9.86,1,8,89.87
27427,12638,12015,2494,11.45,9.86,1,8,85.09
26120,12014,11434,2397,11.45,9.86,1,8,86.46
25065,11540,10948,2306,11.45,9.86,1,8,87.21
24331,11147,10682,2234,11.45,9.86,1,8,84.98
23931,10926,10530,2209,11.45,9.86,1,8,82.64
23854,10867,10545,2176,11.45,9.86,1,8,84.19
24044,11064,10526,2187,11.45,9.86,1,8,85.02
24936,11499,10901,2264,11.45,9.86,1,8,73.65
25941,11508,11766,2387,11.45,9.86,1,8,61.91
26720,11486,12435,2511,11.45,9.86,1,8,56.48
27408,11666,12953,2496,11.45,9.86,1,8,58.71
27574,11746,13243,2290,11.45,9.86,1,8,64.88
28032,12064,13646,2022,11.45,9.86,1,8,72.53
29177,12615,14243,2011,11.45,9.86,1,8,70.83
30498,13201,14914,2062,11.45,9.86,1,8,76.51
32291,13849,15835,2278,11.45,9.86,1,8,81.15
34226,14689,16634,2571,11.45,9.86,1,8,85.65
35801,15540,17095,2833,11.45,9.86,1,8,89.77
36158,16032,16835,2959,11.45,9.86,1,8,111.13
35259,15887,16068,2973,11.45,9.86,1,8,123.96
34093,15354,15467,2945,11.45,9.86,1,8,109.53
32567,14558,14871,2818,11.45,9.86,1,8,99.85
30200,13433,13835,2622,11.45,9.86,1,8,87.3
27962,12442,12777,2445,11.45,9.86,1,8,84.89
26325,11766,11916,2366,11.45,9.86,0,8,83.54
25200,11316,11316,2294,11.45,9.86,0,8,83.57
24494,11177,10823,2205,11.45,9.86,0,8,82.12
24212,11224,10543,2156,11.45,9.86,0,8,80.15
24377,11229,10664,2195,11.45,9.86,0,8,82.35
25328,11470,11256,2313,11.45,9.86,0,8,85.02
27254,12363,12119,2485,11.45,9.86,0,8,99.48
28858,13100,12871,2591,11.45,9.86,0,8,80.89
29785,13147,13720,2611,11.45,9.86,0,8,72.33
30498,13257,14319,2607,11.45,9.86,0,8,77.08
30732,13251,14637,2519,11.45,9.86,0,8,73.62
30941,13094,15023,2494,11.45,9.86,0,8,76
31895,13326,15672,2566,11.45,9.86,0,8,78.26
33372,13867,16512,2658,11.45,9.86,0,8,79.77
35291,14766,17402,2781,11.45,9.86,0,8,84.38
37470,15884,18231,3004,11.45,9.86,0,8,85.35
39300,17033,18729,3182,11.45,9.86,0,8,88.35
40394,17852,18833,3352,11.45,9.86,0,8,101.85
40098,18209,18158,3378,11.45,9.86,0,8,128.96
38758,17809,17302,3303,11.45,9.86,0,8,143.04
37283,17098,16650,3204,11.45,9.86,0,8,116.91
35268,16040,15876,3033,11.45,9.86,0,8,101.69
32523,14761,14659,2793,11.45,9.86,0,8,88.88
29918,13631,13418,2573,11.45,9.86,0,8,85.39
28119,12843,12551,2451,12.01,11.05,0,8,89.71
26625,12286,11726,2347,12.01,11.05,0,8,85.67
25535,11956,11024,2291,12.01,11.05,0,8,85.02
24958,11737,10736,2222,12.01,11.05,0,8,84.19
25087,11752,10843,2227,12.01,11.05,0,8,85.24
26007,12164,11243,2337,12.01,11.05,0,8,87.46
27642,12886,11985,2505,12.01,11.05,0,8,104.13
29099,13405,12770,2653,12.01,11.05,0,8,84.22
30245,13540,13659,2768,12.01,11.05,0,8,76.7
30564,13302,14285,2690,12.01,11.05,0,8,74.36
31084,13115,15072,2601,12.01,11.05,0,8,75.09
31857,13216,15790,2545,12.01,11.05,0,8,78.64
33516,13801,16840,2558,12.01,11.05,0,8,82.13
35420,14648,17801,2646,12.01,11.05,0,8,87.29
37671,15683,18869,2786,12.01,11.05,0,8,91.64
40013,16838,19869,2968,12.01,11.05,0,8,104.88
41566,17963,20113,3150,12.01,11.05,0,8,106.64
42032,18646,19738,3303,12.01,11.05,0,8,120.69
41450,18880,18903,3311,12.01,11.05,0,8,150.14
39968,18354,18014,3261,12.01,11.05,0,8,160
38487,17573,17419,3178,12.01,11.05,0,8,125.37
36198,16404,16449,3024,12.01,11.05,0,8,114.82
33242,15010,15138,2780,12.01,11.05,0,8,99.47
30639,13843,13922,2570,12.01,11.05,0,8,95.17
28866,13139,12977,2463,12.18,11.14,0,8,93.2
27514,12636,12239,2360,12.18,11.14,0,8,88.74
26558,12215,11738,2328,12.18,11.14,0,8,88.79
26060,12031,11522,2236,12.18,11.14,0,8,87.2
25919,11833,11588,2226,12.18,11.14,0,8,87.95
26770,12192,11976,2328,12.18,11.14,0,8,88.88
28222,12891,12555,2496,12.18,11.14,0,8,108.15
29489,13275,13236,2685,12.18,11.14,0,8,89.59
30596,13308,14154,2839,12.18,11.14,0,8,82.53
31380,13167,15118,2788,12.18,11.14,0,8,79.13
32209,13057,16127,2704,12.18,11.14,0,8,79.58
33272,13313,17002,2622,12.18,11.14,0,8,81.57
34517,13850,17723,2603,12.18,11.14,0,8,85.83
36311,14720,18534,2710,12.18,11.14,0,8,95.65
38077,15529,19257,2940,12.18,11.14,0,8,101.94
39717,16457,19769,3145,12.18,11.14,0,8,108.45
41005,17391,19984,3294,12.18,11.14,0,8,118.93
41449,18013,19696,3420,12.18,11.14,0,8,131.08
40770,18184,18861,3410,12.18,11.14,0,8,155.09
39387,17686,18048,3346,12.18,11.14,0,8,167.83
37908,16959,17400,3249,12.18,11.14,0,8,135.04
35772,15890,16493,3098,12.18,11.14,0,8,123.01
33011,14656,15224,2848,12.18,11.14,0,8,99.87
30485,13537,14040,2628,12.18,11.14,0,8,96.03
28709,12802,13097,2524,11.5,10.77,0,8,95.61
27283,12276,12293,2444,11.5,10.77,0,8,89.53
26232,11845,11707,2411,11.5,10.77,0,8,88.45
25745,11642,11471,2362,11.5,10.77,0,8,85.64
25743,11649,11491,2333,11.5,10.77,0,8,86.68
26654,12074,11911,2401,11.5,10.77,0,8,89.78
28006,12674,12540,2519,11.5,10.77,0,8,109.18
29472,13124,13389,2679,11.5,10.77,0,8,87.16
30777,13281,14474,2743,11.5,10.77,0,8,78.39
31712,13076,15496,2852,11.5,10.77,0,8,76.25
32315,12832,16450,2737,11.5,10.77,0,8,75.71
33438,12844,17607,2682,11.5,10.77,0,8,78.94
34849,13144,18632,2761,11.5,10.77,0,8,86.03
36420,13812,19457,2833,11.5,10.77,0,8,92.76
38149,14648,20159,3021,11.5,10.77,0,8,100.65
39610,15514,20559,3215,11.5,10.77,0,8,112.63
40805,16418,20649,3414,11.5,10.77,0,8,119.7
41244,17079,20249,3582,11.5,10.77,0,8,127.9
40547,17312,19302,3601,11.5,10.77,0,8,155.23
39151,16927,18386,3512,11.5,10.77,0,8,168.96
37661,16296,17632,3413,11.5,10.77,0,8,135.84
35573,15388,16623,3251,11.5,10.77,0,8,120.81
32885,14283,15309,3001,11.5,10.77,0,8,96.04
30271,13186,14044,2768,11.5,10.77,0,8,89.91
28510,12583,13033,2625,11.62,10.94,0,8,84.94
27016,12032,12228,2490,11.62,10.94,0,8,81.83
26210,11705,11845,2396,11.62,10.94,0,8,81.85
25710,11547,11579,2321,11.62,10.94,0,8,81.06
25696,11584,11528,2321,11.62,10.94,0,8,81.85
26449,11849,11916,2419,11.62,10.94,0,8,85.63
27837,12574,12428,2568,11.62,10.94,0,8,96.52
29378,13140,13221,2745,11.62,10.94,0,8,82.31
30795,13394,14242,2881,11.62,10.94,0,8,74.36
31221,13040,14996,2901,11.62,10.94,0,8,69.11
32112,13110,15868,2842,11.62,10.94,0,8,69.67
33053,13105,16853,2795,11.62,10.94,0,8,72.01
34179,13108,17839,2924,11.62,10.94,0,8,76
35543,13540,18595,3093,11.62,10.94,0,8,78.78
37209,14303,19407,3178,11.62,10.94,0,8,82.42
38685,15298,19753,3309,11.62,10.94,0,8,84.06
39839,16204,19867,3439,11.62,10.94,0,8,89.11
40251,16859,19490,3571,11.62,10.94,0,8,100.13
39334,17034,18442,3518,11.62,10.94,0,8,127.17
37777,16605,17441,3402,11.62,10.94,0,8,135.55
36302,16034,16643,3319,11.62,10.94,0,8,114.02
34351,15207,15735,3117,11.62,10.94,0,8,106.58
32063,14252,14625,2905,11.62,10.94,0,8,91.13
29750,13264,13490,2723,11.62,10.94,0,8,86.34
28234,12689,12678,2599,11.53,9.95,1,8,87.42
26797,12019,12052,2459,11.53,9.95,1,8,82.48
25724,11580,11528,2342,11.53,9.95,1,8,85.64
25074,11341,11176,2290,11.53,9.95,1,8,80.9
24711,11147,11002,2303,11.53,9.95,1,8,80.59
24579,11075,11019,2227,11.53,9.95,1,8,83.2
24919,11370,11022,2268,11.53,9.95,1,8,93.26
25926,11854,11491,2318,11.53,9.95,1,8,76.25
27096,11982,12551,2292,11.53,9.95,1,8,63.15
27581,11823,13245,2234,11.53,9.95,1,8,57.67
28087,11627,13916,2256,11.53,9.95,1,8,58.66
28524,11557,14479,2192,11.53,9.95,1,8,61
29463,11746,15187,2227,11.53,9.95,1,8,66.33
30367,12045,15683,2330,11.53,9.95,1,8,69.93
31724,12604,16384,2423,11.53,9.95,1,8,72.64
33681,13567,17061,2736,11.53,9.95,1,8,75.81
35051,14603,17273,2854,11.53,9.95,1,8,76.28
35950,15454,17101,3070,11.53,9.95,1,8,87.16
35561,15619,16484,3132,11.53,9.95,1,8,111.84
34458,15286,15765,3090,11.53,9.95,1,8,127.54
33294,14778,15199,3015,11.53,9.95,1,8,110.02
31729,14048,14493,2898,11.53,9.95,1,8,102.85
29836,13238,13597,2719,11.53,9.95,1,8,88.9
27916,12402,12683,2556,11.53,9.95,1,8,84.2
26715,11995,11974,2477,11.53,9.95,1,8,86.58
25640,11605,11392,2378,11.53,9.95,1,8,84.19
24791,11092,11021,2414,11.53,9.95,1,8,84.9
23985,10679,10688,2353,11.53,9.95,1,8,84.95
23522,10521,10450,2284,11.53,9.95,1,8,84.28
23303,10424,10444,2167,11.53,9.95,1,8,85.64
23525,10581,10465,2199,11.53,9.95,1,8,86.79
24154,10842,10752,2278,11.53,9.95,1,8,76.25
24915,11029,11469,2140,11.53,9.95,1,8,66.31
24894,10753,11871,1988,11.53,9.95,1,8,58.72
25261,10470,12521,1979,11.53,9.95,1,8,58.03
