Date,Hour,F1,F2,F3,F4,F5,F6,Target
05/24/2022 ,1,23557,11392,9966,1948,11,10,75
05/24/2022 ,2,22633,10926,9555,1903,11,10,74
05/24/2022 ,3,22171,10699,9311,1913,11,10,72
05/24/2022 ,4,21906,10632,9147,1879,11,10,71
05/24/2022 ,5,22236,10856,9285,1845,11,10,74
05/24/2022 ,6,22915,10991,9743,1929,11,10,90
05/24/2022 ,7,24200,11664,10218,2064,11,10,87
05/24/2022 ,8,25005,12082,10414,2253,11,10,69
05/24/2022 ,9,25184,12051,10638,2239,11,10,66
05/24/2022 ,10,25326,12137,11079,1851,11,10,61
05/24/2022 ,11,25254,12123,11325,1544,11,10,51
05/24/2022 ,12,25407,12370,11296,1473,11,10,59
05/24/2022 ,13,26185,12825,11578,1508,11,10,66
05/24/2022 ,14,27196,13398,12004,1514,11,10,70
05/24/2022 ,15,28658,14206,12614,1553,11,10,80
05/24/2022 ,16,30251,14992,13265,1704,11,10,84
05/24/2022 ,17,31527,15522,13792,1918,11,10,90
05/24/2022 ,18,32604,16230,13921,2151,11,10,107
05/24/2022 ,19,33270,16832,13823,2312,11,10,131
05/24/2022 ,20,33049,16798,13528,2419,11,10,170
05/24/2022 ,21,32381,16315,13313,2458,11,10,163
05/24/2022 ,22,31010,15620,12742,2363,11,10,120
05/24/2022 ,23,28663,14417,11803,2176,11,10,100
05/24/2022 ,24,26386,13175,10924,2029,11,10,88
05/25/2022 ,1,24816,12252,10343,1968,11,11,82
05/25/2022 ,2,23654,11630,9878,1896,11,11,81
05/25/2022 ,3,22826,11225,9528,1825,11,11,79
05/25/2022 ,4,22461,11015,9390,1807,11,11,78
05/25/2022 ,5,22634,11093,9451,1840,11,11,81
05/25/2022 ,6,23416,11465,9791,1907,11,11,91
05/25/2022 ,7,24653,12136,10286,1976,11,11,89
05/25/2022 ,8,26044,12928,10786,2072,11,11,75
05/25/2022 ,9,27040,13241,11443,2098,11,11,70
05/25/2022 ,10,27466,13460,11739,2005,11,11,70
05/25/2022 ,11,27855,13699,12050,1838,11,11,71
05/25/2022 ,12,28180,14077,12179,1649,11,11,73
05/25/2022 ,13,28969,14671,12429,1586,11,11,77
05/25/2022 ,14,29991,15347,12811,1544,11,11,91
05/25/2022 ,15,31187,15966,13342,1582,11,11,109
05/25/2022 ,16,32073,16224,13853,1693,11,11,110
05/25/2022 ,17,33064,16593,14235,1928,11,11,111
05/25/2022 ,18,33862,17086,14288,2179,11,11,128
05/25/2022 ,19,34182,17439,14066,2368,11,11,152
05/25/2022 ,20,33795,17225,13783,2477,11,11,185
05/25/2022 ,21,33005,16650,13553,2503,11,11,181
05/25/2022 ,22,31435,15790,12959,2403,11,11,128
05/25/2022 ,23,29107,14542,12074,2221,11,11,105
05/25/2022 ,24,26755,13283,11153,2057,11,11,91
05/26/2022 ,1,25035,12310,10490,1978,12,11,85
05/26/2022 ,2,23833,11646,10016,1917,12,11,84
05/26/2022 ,3,23088,11258,9726,1851,12,11,79
05/26/2022 ,4,22689,11049,9547,1841,12,11,75
05/26/2022 ,5,22763,11083,9579,1848,12,11,79
05/26/2022 ,6,23519,11379,9949,1937,12,11,88
05/26/2022 ,7,24730,11995,10406,2072,12,11,99
05/26/2022 ,8,25868,12629,10782,2196,12,11,77
05/26/2022 ,9,26052,12672,11054,2060,12,11,72
05/26/2022 ,10,25981,12571,11398,1739,12,11,72
05/26/2022 ,11,26172,12411,11935,1546,12,11,73
05/26/2022 ,12,26611,12574,12205,1545,12,11,72
05/26/2022 ,13,26868,12773,12274,1528,12,11,75
05/26/2022 ,14,27394,13020,12573,1504,12,11,77
05/26/2022 ,15,28080,13142,13030,1609,12,11,89
05/26/2022 ,16,29084,13471,13445,1865,12,11,88
05/26/2022 ,17,29843,13903,13630,2002,12,11,84
05/26/2022 ,18,30316,14134,13686,2187,12,11,98
05/26/2022 ,19,30052,14085,13369,2291,12,11,109
05/26/2022 ,20,29782,13967,13106,2402,12,11,141
05/26/2022 ,21,29639,13962,12942,2431,12,11,139
05/26/2022 ,22,28642,13557,12430,2357,12,11,114
05/26/2022 ,23,26840,12686,11662,2213,12,11,92
05/26/2022 ,24,25086,11857,10910,2053,12,11,85
05/27/2022 ,1,23796,11291,10260,1983,12,11,84
05/27/2022 ,2,22898,10890,9824,1926,12,11,82
05/27/2022 ,3,22434,10707,9536,1933,12,11,80
05/27/2022 ,4,21959,10572,9292,1842,12,11,79
05/27/2022 ,5,22045,10587,9360,1844,12,11,82
05/27/2022 ,6,22859,10981,9708,1915,12,11,90
05/27/2022 ,7,23895,11467,10144,2027,12,11,88
05/27/2022 ,8,25047,11766,10821,2200,12,11,73
05/27/2022 ,9,25753,11713,11473,2301,12,11,70
05/27/2022 ,10,25414,11538,11385,2207,12,11,68
05/27/2022 ,11,24829,11513,11047,1968,12,11,66
05/27/2022 ,12,23913,11334,10731,1541,12,11,63
05/27/2022 ,13,23596,11115,10816,1354,12,11,65
05/27/2022 ,14,23787,11117,11018,1351,12,11,66
05/27/2022 ,15,24373,11253,11403,1417,12,11,70
05/27/2022 ,16,25436,11704,11833,1585,12,11,75
05/27/2022 ,17,26446,12171,12118,1842,12,11,80
05/27/2022 ,18,27083,12442,12243,2083,12,11,78
05/27/2022 ,19,27316,12752,12023,2232,12,11,98
05/27/2022 ,20,27647,12955,12045,2346,12,11,121
05/27/2022 ,21,27916,13130,12113,2386,12,11,120
05/27/2022 ,22,27238,12905,11743,2313,12,11,108
05/27/2022 ,23,25818,12245,11104,2195,12,11,86
05/27/2022 ,24,24191,11488,10377,2042,12,11,81
05/28/2022 ,1,23080,10969,9846,1983,11,10,72
05/28/2022 ,2,22140,10510,9422,1929,11,10,71
05/28/2022 ,3,21376,10194,9083,1822,11,10,71
05/28/2022 ,4,20983,10046,8851,1810,11,10,71
05/28/2022 ,5,20806,10018,8698,1814,11,10,72
05/28/2022 ,6,20986,10124,8777,1809,11,10,69
05/28/2022 ,7,21295,10251,8867,1903,11,10,66
05/28/2022 ,8,21869,10428,9203,1976,11,10,36
05/28/2022 ,9,22548,10504,9778,2008,11,10,16
05/28/2022 ,10,22150,10098,9780,2009,11,10,11
05/28/2022 ,11,21999,10008,9642,2076,11,10,4
05/28/2022 ,12,21586,9830,9514,1955,11,10,2
05/28/2022 ,13,20874,9590,9277,1712,11,10,2
05/28/2022 ,14,20493,9509,9028,1657,11,10,1
05/28/2022 ,15,20713,9706,9090,1609,11,10,4
05/28/2022 ,16,21637,10310,9364,1651,11,10,5
05/28/2022 ,17,22723,10922,9729,1756,11,10,20
05/28/2022 ,18,23993,11656,10034,1987,11,10,42
05/28/2022 ,19,24786,12044,10263,2166,11,10,73
05/28/2022 ,20,25136,12065,10540,2223,11,10,99
05/28/2022 ,21,25247,11954,10737,2253,11,10,103
05/28/2022 ,22,24809,11786,10524,2203,11,10,93
05/28/2022 ,23,23764,11293,10093,2089,11,10,79
05/28/2022 ,24,22794,10941,9604,1966,11,10,75
05/29/2022 ,1,21922,10560,9181,1904,11,10,69
05/29/2022 ,2,21165,10151,8908,1837,11,10,64
05/29/2022 ,3,20654,9912,8692,1778,11,10,61
05/29/2022 ,4,20370,9795,8564,1744,11,10,61
05/29/2022 ,5,20345,9866,8453,1756,11,10,61
05/29/2022 ,6,20584,10144,8404,1765,11,10,62
05/29/2022 ,7,20595,10087,8405,1838,11,10,44
05/29/2022 ,8,20429,9789,8476,1889,11,10,5
05/29/2022 ,9,20102,9409,8603,1814,11,10,0
05/29/2022 ,10,19569,9052,8670,1578,11,10,0
05/29/2022 ,11,18771,8571,8680,1253,11,10,-3
05/29/2022 ,12,17973,8085,8600,1006,11,10,-3
05/29/2022 ,13,17579,7854,8576,864,11,10,-5
05/29/2022 ,14,17388,7799,8433,868,11,10,-5
05/29/2022 ,15,17716,8010,8413,1001,11,10,-3
05/29/2022 ,16,18812,8520,8831,1164,11,10,0
05/29/2022 ,17,20588,9387,9474,1426,11,10,1
05/29/2022 ,18,22626,10521,10013,1788,11,10,14
05/29/2022 ,19,24105,11332,10420,2054,11,10,47
05/29/2022 ,20,24428,11252,10694,2199,11,10,84
05/29/2022 ,21,24932,11479,10909,2268,11,10,91
05/29/2022 ,22,24696,11463,10748,2206,11,10,81
05/29/2022 ,23,23525,10942,10229,2079,11,10,74
05/29/2022 ,24,22305,10438,9646,1954,11,10,68
05/30/2022 ,1,21235,9925,9180,1881,11,10,60
05/30/2022 ,2,20639,9772,8816,1804,11,10,57
05/30/2022 ,3,20371,9809,8559,1755,11,10,53
05/30/2022 ,4,20233,9892,8361,1723,11,10,52
05/30/2022 ,5,20128,9850,8304,1724,11,10,54
05/30/2022 ,6,20387,10021,8357,1762,11,10,52
05/30/2022 ,7,20755,10258,8415,1833,11,10,38
05/30/2022 ,8,21212,10474,8591,1898,11,10,0
05/30/2022 ,9,21031,10111,8913,1756,11,10,0
05/30/2022 ,10,20419,9679,9005,1482,11,10,0
05/30/2022 ,11,19518,9310,8754,1197,11,10,0
05/30/2022 ,12,19155,9110,8678,1087,11,10,0
05/30/2022 ,13,19043,9039,8677,1043,11,10,0
05/30/2022 ,14,19195,9050,8791,1067,11,10,0
05/30/2022 ,15,19727,9247,9034,1155,11,10,0
05/30/2022 ,16,20986,9770,9587,1332,11,10,0
05/30/2022 ,17,22783,10622,10239,1622,11,10,1
05/30/2022 ,18,24591,11599,10767,1925,11,10,16
05/30/2022 ,19,25697,12154,11070,2174,11,10,58
05/30/2022 ,20,26154,12290,11246,2322,11,10,88
05/30/2022 ,21,26527,12451,11403,2386,11,10,95
05/30/2022 ,22,25952,12244,11157,2289,11,10,87
05/30/2022 ,23,24419,11509,10527,2127,11,10,78
05/30/2022 ,24,22884,10815,9828,1990,11,10,72
05/31/2022 ,1,21869,10358,9287,1976,11,10,67
05/31/2022 ,2,21041,10024,8901,1870,11,10,65
05/31/2022 ,3,20513,9823,8652,1793,11,10,62
05/31/2022 ,4,20404,9782,8586,1791,11,10,62
05/31/2022 ,5,20816,10020,8778,1770,11,10,67
05/31/2022 ,6,21772,10482,9224,1816,11,10,73
05/31/2022 ,7,22942,11107,9667,1916,11,10,73
05/31/2022 ,8,24174,11787,10111,2021,11,10,55
05/31/2022 ,9,24394,11758,10486,1892,11,10,46
05/31/2022 ,10,24041,11202,10759,1823,11,10,46
05/31/2022 ,11,23568,10698,10960,1653,11,10,44
05/31/2022 ,12,23392,10569,11034,1529,11,10,48
05/31/2022 ,13,23508,10595,11220,1429,11,10,53
05/31/2022 ,14,23695,10719,11270,1438,11,10,58
05/31/2022 ,15,24335,11038,11552,1468,11,10,60
05/31/2022 ,16,25458,11455,12062,1643,11,10,65
05/31/2022 ,17,26946,12162,12586,1893,11,10,67
05/31/2022 ,18,28375,12970,12936,2162,11,10,74
05/31/2022 ,19,29189,13572,12968,2344,11,10,89
05/31/2022 ,20,29430,13807,12861,2461,11,10,120
05/31/2022 ,21,29353,13762,12783,2511,11,10,132
05/31/2022 ,22,28407,13335,12375,2406,11,10,109
05/31/2022 ,23,26503,12430,11562,2226,11,10,86
05/31/2022 ,24,24651,11578,10720,2073,11,10,80
06/01/2022 ,1,23489,11020,10150,2043,11,10,71
06/01/2022 ,2,22550,10655,9674,1949,11,10,71
06/01/2022 ,3,21766,10443,9196,1866,11,10,70
06/01/2022 ,4,21377,10243,9071,1813,11,10,70
06/01/2022 ,5,21673,10391,9196,1824,11,10,73
06/01/2022 ,6,22591,10862,9554,1913,11,10,88
06/01/2022 ,7,23916,11574,10025,2063,11,10,86
06/01/2022 ,8,25338,12214,10656,2211,11,10,70
06/01/2022 ,9,25436,11988,11128,2062,11,10,58
06/01/2022 ,10,24885,11470,11285,1870,11,10,53
06/01/2022 ,11,24791,11289,11522,1717,11,10,53
06/01/2022 ,12,25020,11393,11750,1610,11,10,59
06/01/2022 ,13,25798,11846,12173,1507,11,10,69
06/01/2022 ,14,26738,12214,12740,1507,11,10,74
06/01/2022 ,15,27923,12647,13395,1599,11,10,77
06/01/2022 ,16,29035,12927,14066,1756,11,10,77
06/01/2022 ,17,30249,13509,14472,1978,11,10,80
06/01/2022 ,18,31544,14389,14665,2199,11,10,84
06/01/2022 ,19,32048,14894,14529,2335,11,10,99
06/01/2022 ,20,31782,14949,14105,2444,11,10,130
06/01/2022 ,21,31290,14676,13846,2491,11,10,126
06/01/2022 ,22,30096,14117,13315,2395,11,10,107
06/01/2022 ,23,27872,13102,12306,2203,11,10,84
06/01/2022 ,24,25682,12111,11270,2046,11,10,79
06/02/2022 ,1,24227,11415,10562,1999,11,10,77
06/02/2022 ,2,23120,10921,10045,1906,11,10,73
06/02/2022 ,3,22355,10675,9593,1840,11,10,72
06/02/2022 ,4,22264,10656,9520,1840,11,10,71
06/02/2022 ,5,22431,10742,9604,1836,11,10,75
06/02/2022 ,6,23143,11094,9869,1927,11,10,85
06/02/2022 ,7,24105,11525,10264,2063,11,10,85
06/02/2022 ,8,25297,11948,10882,2211,11,10,68
06/02/2022 ,9,25833,11851,11540,2182,11,10,61
06/02/2022 ,10,25825,11911,11662,1975,11,10,59
06/02/2022 ,11,26029,12238,11847,1653,11,10,63
06/02/2022 ,12,26175,12316,12011,1551,11,10,68
06/02/2022 ,13,26533,12377,12384,1468,11,10,72
06/02/2022 ,14,27454,12712,12962,1470,11,10,73
06/02/2022 ,15,28480,12886,13635,1643,11,10,74
06/02/2022 ,16,29531,13127,14177,1908,11,10,78
06/02/2022 ,17,30445,13592,14447,2086,11,10,80
06/02/2022 ,18,31128,14099,14464,2245,11,10,83
06/02/2022 ,19,31171,14388,14112,2355,11,10,92
06/02/2022 ,20,30890,14388,13760,2432,11,10,122
06/02/2022 ,21,30578,14263,13547,2463,11,10,111
06/02/2022 ,22,29403,13796,12945,2364,11,10,97
06/02/2022 ,23,27364,12863,12021,2189,11,10,77
06/02/2022 ,24,25522,11993,11181,2063,11,10,74
06/03/2022 ,1,24171,11373,10529,1989,11,10,76
06/03/2022 ,2,23145,10919,10038,1914,11,10,74
06/03/2022 ,3,22517,10705,9701,1844,11,10,70
06/03/2022 ,4,22190,10544,9552,1838,11,10,70
06/03/2022 ,5,22401,10567,9689,1886,11,10,72
06/03/2022 ,6,23308,11056,10041,1941,11,10,80
06/03/2022 ,7,24652,11805,10494,2082,11,10,82
06/03/2022 ,8,25883,12246,11105,2250,11,10,60
06/03/2022 ,9,26620,12290,11843,2211,11,10,47
06/03/2022 ,10,26352,12076,11967,2028,11,10,43
06/03/2022 ,11,25962,11900,11835,1934,11,10,46
06/03/2022 ,12,25536,12019,11534,1677,11,10,49
06/03/2022 ,13,25424,12261,11434,1418,11,10,52
06/03/2022 ,14,26330,12793,11763,1459,11,10,60
06/03/2022 ,15,27012,13012,12126,1556,11,10,62
06/03/2022 ,16,27774,13156,12603,1693,11,10,68
06/03/2022 ,17,28412,13224,12965,1898,11,10,69
06/03/2022 ,18,28838,13179,13200,2135,11,10,79
06/03/2022 ,19,28893,13321,12964,2289,11,10,88
06/03/2022 ,20,28867,13368,12796,2391,11,10,107
06/03/2022 ,21,28959,13444,12756,2452,11,10,113
06/03/2022 ,22,28188,13153,12362,2373,11,10,104
06/03/2022 ,23,26553,12437,11611,2213,11,10,87
06/03/2022 ,24,25034,11765,10910,2073,11,10,81
06/04/2022 ,1,23792,11200,10311,2001,11,10,75
06/04/2022 ,2,22797,10785,9805,1938,11,10,75
06/04/2022 ,3,21898,10389,9411,1844,11,10,69
06/04/2022 ,4,21454,10184,9214,1805,11,10,67
06/04/2022 ,5,21376,10167,9155,1801,11,10,69
06/04/2022 ,6,21670,10304,9246,1858,11,10,72
06/04/2022 ,7,22153,10469,9398,2016,11,10,67
06/04/2022 ,8,22698,10562,9725,2142,11,10,34
06/04/2022 ,9,23301,10638,10278,2105,11,10,25
06/04/2022 ,10,23716,11175,10363,1898,11,10,23
06/04/2022 ,11,23760,11542,10274,1652,11,10,20
06/04/2022 ,12,23146,11340,10110,1402,11,10,20
06/04/2022 ,13,22684,11227,9878,1288,11,10,21
06/04/2022 ,14,22495,11241,9683,1261,11,10,21
06/04/2022 ,15,22848,11203,9972,1361,11,10,23
06/04/2022 ,16,23523,11293,10354,1565,11,10,38
06/04/2022 ,17,24649,11651,10859,1826,11,10,44
06/04/2022 ,18,25670,11898,11345,2114,11,10,63
06/04/2022 ,19,25973,11888,11562,2213,11,10,78
06/04/2022 ,20,26466,12178,11667,2315,11,10,96
06/04/2022 ,21,26751,12336,11753,2360,11,10,106
06/04/2022 ,22,26193,12185,11413,2298,11,10,100
06/04/2022 ,23,25048,11697,10882,2177,11,10,83
06/04/2022 ,24,23826,11185,10295,2061,11,10,77
06/05/2022 ,1,22694,10642,9786,1986,11,10,74
06/05/2022 ,2,21746,10252,9336,1881,11,10,74
06/05/2022 ,3,21265,10107,9066,1820,11,10,72
06/05/2022 ,4,21034,10105,8850,1806,11,10,68
06/05/2022 ,5,20874,10044,8792,1765,11,10,67
06/05/2022 ,6,20933,10100,8750,1810,11,10,67
06/05/2022 ,7,21217,10199,8776,1971,11,10,54
06/05/2022 ,8,21742,10520,8916,2030,11,10,13
06/05/2022 ,9,22334,10953,9237,1860,11,10,5
06/05/2022 ,10,22098,10934,9292,1582,11,10,4
06/05/2022 ,11,21763,10883,9293,1290,11,10,4
06/05/2022 ,12,21643,10771,9386,1180,11,10,4
06/05/2022 ,13,21421,10428,9541,1140,11,10,5
06/05/2022 ,14,21718,10427,9769,1204,11,10,9
06/05/2022 ,15,22661,10704,10320,1313,11,10,14
06/05/2022 ,16,24167,11265,11067,1509,11,10,22
06/05/2022 ,17,25599,11758,11715,1797,11,10,33
06/05/2022 ,18,27134,12427,12295,2082,11,10,54
06/05/2022 ,19,27982,12798,12535,2321,11,10,78
06/05/2022 ,20,28299,13024,12512,2441,11,10,105
06/05/2022 ,21,28463,13160,12491,2497,11,10,112
06/05/2022 ,22,27830,12956,12154,2414,11,10,98
06/05/2022 ,23,26081,12164,11368,2252,11,10,83
06/05/2022 ,24,24278,11246,10637,2104,11,10,74
06/06/2022 ,1,22909,10600,10013,2010,11,10,73
06/06/2022 ,2,21873,10170,9493,1927,11,10,69
06/06/2022 ,3,21236,9936,9150,1870,11,10,65
06/06/2022 ,4,21007,9773,9109,1848,11,10,63
06/06/2022 ,5,21372,9922,9285,1888,11,10,66
06/06/2022 ,6,22373,10435,9696,1962,11,10,79
06/06/2022 ,7,23900,11275,10241,2100,11,10,77
06/06/2022 ,8,25347,11890,10898,2269,11,10,57
06/06/2022 ,9,25706,11875,11370,2165,11,10,50
06/06/2022 ,10,25394,11491,11601,2001,11,10,45
06/06/2022 ,11,25491,11402,11891,1892,11,10,45
06/06/2022 ,12,26009,11364,12529,1804,11,10,48
06/06/2022 ,13,26393,11428,12983,1663,11,10,52
06/06/2022 ,14,27172,11677,13443,1726,11,10,55
06/06/2022 ,15,28076,11982,13908,1854,11,10,56
06/06/2022 ,16,29028,12231,14420,2042,11,10,68
06/06/2022 ,17,30266,12822,14829,2276,11,10,65
06/06/2022 ,18,31571,13669,15066,2497,11,10,75
06/06/2022 ,19,32077,14263,14889,2588,11,10,96
06/06/2022 ,20,31806,14404,14437,2636,11,10,120
06/06/2022 ,21,31361,14260,14141,2641,11,10,119
06/06/2022 ,22,30151,13770,13552,2521,11,10,108
06/06/2022 ,23,27959,12784,12542,2335,11,10,85
06/06/2022 ,24,25910,11877,11571,2171,11,10,82
06/07/2022 ,1,24483,11233,10859,2105,11,11,81
06/07/2022 ,2,23230,10719,10235,1993,11,11,76
06/07/2022 ,3,22432,10426,9773,1953,11,11,73
06/07/2022 ,4,22092,10302,9604,1908,11,11,71
06/07/2022 ,5,22392,10452,9726,1935,11,11,76
06/07/2022 ,6,23409,10960,10140,2029,11,11,91
06/07/2022 ,7,24965,11779,10697,2207,11,11,84
06/07/2022 ,8,25996,11956,11399,2353,11,11,60
06/07/2022 ,9,26020,11390,12065,2269,11,11,47
06/07/2022 ,10,25633,11080,12272,1978,11,11,50
06/07/2022 ,11,25712,10984,12612,1807,11,11,51
06/07/2022 ,12,26057,11099,12946,1696,11,11,59
06/07/2022 ,13,26783,11514,13214,1732,11,11,72
06/07/2022 ,14,27961,11871,13954,1805,11,11,78
06/07/2022 ,15,29468,12482,14765,1883,11,11,78
06/07/2022 ,16,30879,12992,15482,2064,11,11,81
06/07/2022 ,17,31708,13407,15773,2184,11,11,78
06/07/2022 ,18,32482,13993,15795,2349,11,11,90
06/07/2022 ,19,32852,14562,15445,2503,11,11,105
06/07/2022 ,20,32537,14718,14911,2575,11,11,128
06/07/2022 ,21,31976,14554,14504,2594,11,11,121
06/07/2022 ,22,30731,14075,13865,2476,11,11,106
06/07/2022 ,23,28495,13103,12783,2304,11,11,87
06/07/2022 ,24,26382,12132,11787,2167,11,11,84
06/08/2022 ,1,24769,11456,10952,2071,12,11,84
06/08/2022 ,2,23592,10955,10397,1956,12,11,79
06/08/2022 ,3,22907,10731,10001,1892,12,11,80
06/08/2022 ,4,22540,10657,9733,1869,12,11,77
06/08/2022 ,5,22761,10748,9827,1905,12,11,82
06/08/2022 ,6,23711,11185,10230,2014,12,11,93
06/08/2022 ,7,25066,11862,10761,2158,12,11,90
06/08/2022 ,8,26429,12337,11473,2327,12,11,65
06/08/2022 ,9,27018,12402,12117,2199,12,11,57
06/08/2022 ,10,26840,12198,12361,1973,12,11,56
06/08/2022 ,11,26945,12187,12646,1795,12,11,60
06/08/2022 ,12,27367,12060,13215,1768,12,11,63
06/08/2022 ,13,27947,12113,13722,1782,12,11,75
06/08/2022 ,14,29168,12755,14212,1865,12,11,78
06/08/2022 ,15,30673,13441,14916,1976,12,11,83
06/08/2022 ,16,31852,13638,15768,2104,12,11,88
06/08/2022 ,17,32914,13974,16332,2266,12,11,89
06/08/2022 ,18,34004,14686,16558,2419,12,11,98
06/08/2022 ,19,34178,15117,16149,2574,12,11,117
06/08/2022 ,20,33304,15081,15267,2626,12,11,151
06/08/2022 ,21,32673,14957,14767,2627,12,11,129
06/08/2022 ,22,31329,14462,14040,2515,12,11,112
06/08/2022 ,23,29019,13429,12951,2337,12,11,96
06/08/2022 ,24,27016,12511,11983,2228,12,11,88
06/09/2022 ,1,25366,11765,11146,2166,12,12,83
06/09/2022 ,2,24191,11277,10558,2072,12,12,79
06/09/2022 ,3,23277,10903,10119,1974,12,12,78
06/09/2022 ,4,22914,10790,9891,1958,12,12,79
06/09/2022 ,5,23093,10850,9988,1985,12,12,83
06/09/2022 ,6,23771,11180,10310,1999,12,12,91
06/09/2022 ,7,24954,11686,10858,2125,12,12,90
06/09/2022 ,8,26298,12220,11572,2214,12,12,72
06/09/2022 ,9,27135,12521,12146,2168,12,12,68
06/09/2022 ,10,27284,12457,12446,2073,12,12,70
06/09/2022 ,11,27660,12465,13013,1867,12,12,69
06/09/2022 ,12,28222,12420,13783,1697,12,12,75
06/09/2022 ,13,29147,12572,14480,1765,12,12,81
06/09/2022 ,14,30429,13000,15154,1940,12,12,87
06/09/2022 ,15,31900,13632,15916,2012,12,12,92
06/09/2022 ,16,33701,14551,16655,2155,12,12,96
06/09/2022 ,17,35308,15521,17116,2332,12,12,98
06/09/2022 ,18,36200,16289,17042,2532,12,12,106
06/09/2022 ,19,36026,16563,16501,2629,12,12,128
06/09/2022 ,20,35347,16537,15821,2660,12,12,173
06/09/2022 ,21,34486,16271,15242,2651,12,12,146
06/09/2022 ,22,33073,15678,14536,2546,12,12,124
06/09/2022 ,23,30605,14541,13398,2363,12,12,96
06/09/2022 ,24,28234,13409,12317,2212,12,12,88
06/10/2022 ,1,26540,12624,11495,2132,10,11,83
06/10/2022 ,2,25308,12038,10872,2114,10,11,76
06/10/2022 ,3,24287,11560,10403,2043,10,11,72
06/10/2022 ,4,23590,11289,10071,1950,10,11,74
06/10/2022 ,5,23668,11313,10123,1952,10,11,76
06/10/2022 ,6,24354,11696,10383,1994,10,11,84
06/10/2022 ,7,25757,12502,10853,2116,10,11,88
06/10/2022 ,8,27495,13237,11645,2321,10,11,69
06/10/2022 ,9,28884,13776,12557,2253,10,11,66
06/10/2022 ,10,29757,14198,13217,2034,10,11,67
06/10/2022 ,11,30471,14398,13917,1839,10,11,71
06/10/2022 ,12,31145,14629,14401,1788,10,11,84
06/10/2022 ,13,32357,15146,15025,1851,10,11,92
06/10/2022 ,14,34204,15995,15959,1909,10,11,105
06/10/2022 ,15,36052,16830,16833,2043,10,11,125
06/10/2022 ,16,37462,17415,17499,2198,10,11,122
06/10/2022 ,17,38601,18051,17804,2393,10,11,129
06/10/2022 ,18,39260,18386,17922,2596,10,11,139
06/10/2022 ,19,39082,18573,17424,2730,10,11,167
06/10/2022 ,20,38054,18328,16570,2809,10,11,255
06/10/2022 ,21,36427,17683,15715,2692,10,11,170
06/10/2022 ,22,34905,17031,14959,2588,10,11,136
06/10/2022 ,23,32409,15801,13857,2435,10,11,100
06/10/2022 ,24,29928,14535,12791,2297,10,11,88
06/11/2022 ,1,27966,13587,11908,2178,11,10,98
06/11/2022 ,2,26312,12826,11134,2071,11,10,84
06/11/2022 ,3,25054,12233,10565,1967,11,10,84
06/11/2022 ,4,24092,11818,10078,1908,11,10,79
06/11/2022 ,5,23714,11640,9919,1869,11,10,82
06/11/2022 ,6,23659,11670,9845,1858,11,10,90
06/11/2022 ,7,23985,11873,9945,1877,11,10,81
06/11/2022 ,8,25159,12389,10487,1986,11,10,52
06/11/2022 ,9,25943,12599,11125,1914,11,10,46
06/11/2022 ,10,26358,12682,11672,1693,11,10,55
06/11/2022 ,11,27219,12892,12378,1631,11,10,58
06/11/2022 ,12,28082,13143,13015,1597,11,10,68
06/11/2022 ,13,29229,13692,13607,1597,11,10,75
06/11/2022 ,14,30860,14495,14377,1649,11,10,80
06/11/2022 ,15,31858,14738,15005,1771,11,10,84
06/11/2022 ,16,32898,15050,15513,1987,11,10,85
06/11/2022 ,17,34070,15554,15995,2170,11,10,86
06/11/2022 ,18,35254,16214,16260,2430,11,10,92
06/11/2022 ,19,35631,16689,15999,2596,11,10,113
06/11/2022 ,20,34913,16607,15344,2622,11,10,146
06/11/2022 ,21,33832,16120,14744,2637,11,10,124
06/11/2022 ,22,32422,15512,14033,2555,11,10,109
06/11/2022 ,23,30178,14514,12964,2388,11,10,92
06/11/2022 ,24,28057,13524,12003,2226,11,10,90
06/12/2022 ,1,26176,12572,11179,2129,11,10,81
06/12/2022 ,2,24796,11939,10524,2049,11,10,78
06/12/2022 ,3,23831,11487,10074,1982,11,10,76
06/12/2022 ,4,23165,11196,9748,1936,11,10,72
06/12/2022 ,5,22688,10964,9564,1877,11,10,71
06/12/2022 ,6,22357,10813,9411,1849,11,10,78
06/12/2022 ,7,22350,10811,9373,1880,11,10,62
06/12/2022 ,8,22727,10952,9550,1940,11,10,17
06/12/2022 ,9,23209,11125,9998,1803,11,10,8
06/12/2022 ,10,23679,11292,10514,1568,11,10,13
06/12/2022 ,11,24385,11419,11122,1533,11,10,12
06/12/2022 ,12,25180,11620,11778,1466,11,10,19
06/12/2022 ,13,26211,12064,12357,1467,11,10,30
06/12/2022 ,14,26860,12270,12786,1476,11,10,43
06/12/2022 ,15,27517,12423,13174,1587,11,10,54
06/12/2022 ,16,28757,12782,13866,1773,11,10,67
06/12/2022 ,17,29819,13081,14362,2038,11,10,74
06/12/2022 ,18,30570,13300,14633,2299,11,10,86
06/12/2022 ,19,30880,13487,14598,2460,11,10,88
06/12/2022 ,20,30626,13589,14187,2521,11,10,108
06/12/2022 ,21,30153,13505,13782,2544,11,10,108
06/12/2022 ,22,29111,13161,13178,2457,11,10,101
06/12/2022 ,23,27174,12323,12266,2277,11,10,82
06/12/2022 ,24,25306,11511,11379,2115,11,10,82
06/13/2022 ,1,23813,10836,10640,2040,11,10,78
